"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Import_Renda_Bruta_€                "
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",33,37008
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",34,28226
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",35,42003
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",36,39305
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",37,29852
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",38,27951
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",39,37358
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",40,24287
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",41,27425
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",42,28572
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",43,27931
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",44,23945
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",45,33836
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",46,42003
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",47,35553
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",48,37293
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",49,42003
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",50,30206
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",51,38440
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",52,42003
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",53,42003
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",54,42003
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",55,42003
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",56,42003
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",57,42003
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",58,42003
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",59,40497
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",60,42003
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",61,26860
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",62,34230
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",63,33734
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",64,32423
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",65,29019
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",66,37272
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",67,35704
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",68,31571
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",69,29570
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",70,27716
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",71,26172
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",72,30281
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",73,27448
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",74,32359
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",75,30853
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",76,33038
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",77,31252
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",78,30775
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",79,29221
2016,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",80,25558
2016,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",81,25669
2016,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",82,24698
2016,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",83,23993
2016,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",84,24082
2016,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",85,22152
2016,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",86,24380
2016,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",87,27646
2016,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",88,25397
2016,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",89,27501
2016,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",90,25822
2016,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",91,26253
2016,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",92,36019
2016,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",93,28091
2016,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",94,34086
2016,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",95,22258
2016,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",96,27170
2016,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",97,29199
2016,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",98,24495
2016,6,"Gràcia",28,"Vallcarca i els Penitents",1,20247
2016,6,"Gràcia",28,"Vallcarca i els Penitents",2,20414
2016,6,"Gràcia",28,"Vallcarca i els Penitents",3,19384
2016,6,"Gràcia",28,"Vallcarca i els Penitents",4,20869
2016,6,"Gràcia",28,"Vallcarca i els Penitents",6,27993
2016,6,"Gràcia",28,"Vallcarca i els Penitents",7,23178
2016,6,"Gràcia",28,"Vallcarca i els Penitents",8,20906
2016,6,"Gràcia",28,"Vallcarca i els Penitents",9,29661
2016,6,"Gràcia",28,"Vallcarca i els Penitents",10,22951
2016,6,"Gràcia",28,"Vallcarca i els Penitents",11,27679
2016,6,"Gràcia",28,"Vallcarca i els Penitents",12,28033
2016,6,"Gràcia",29,"el Coll",13,19312
2016,6,"Gràcia",29,"el Coll",14,18083
2016,6,"Gràcia",29,"el Coll",15,15922
2016,6,"Gràcia",29,"el Coll",16,15492
2016,6,"Gràcia",29,"el Coll",17,16365
2016,6,"Gràcia",30,"la Salut",18,18875
2016,6,"Gràcia",30,"la Salut",19,19591
2016,6,"Gràcia",30,"la Salut",20,19371
2016,6,"Gràcia",30,"la Salut",21,23349
2016,6,"Gràcia",30,"la Salut",22,21137
2016,6,"Gràcia",30,"la Salut",23,27875
2016,6,"Gràcia",30,"la Salut",24,21199
2016,6,"Gràcia",30,"la Salut",25,22903
2016,6,"Gràcia",30,"la Salut",26,22133
2016,6,"Gràcia",30,"la Salut",27,22667
2016,6,"Gràcia",31,"Vila de Gràcia",28,18853
2016,6,"Gràcia",31,"Vila de Gràcia",29,21237
2016,6,"Gràcia",31,"Vila de Gràcia",30,18562
2016,6,"Gràcia",31,"Vila de Gràcia",31,20046
2016,6,"Gràcia",31,"Vila de Gràcia",32,18502
2016,6,"Gràcia",31,"Vila de Gràcia",33,20968
2016,6,"Gràcia",31,"Vila de Gràcia",34,19547
2016,6,"Gràcia",31,"Vila de Gràcia",35,24867
2016,6,"Gràcia",31,"Vila de Gràcia",36,24059
2016,6,"Gràcia",31,"Vila de Gràcia",37,22023
2016,6,"Gràcia",31,"Vila de Gràcia",38,20506
2016,6,"Gràcia",31,"Vila de Gràcia",39,18601
2016,6,"Gràcia",31,"Vila de Gràcia",40,22022
2016,6,"Gràcia",31,"Vila de Gràcia",41,21257
2016,6,"Gràcia",31,"Vila de Gràcia",42,24339
2016,6,"Gràcia",31,"Vila de Gràcia",43,22063
2016,6,"Gràcia",31,"Vila de Gràcia",44,26805
2016,6,"Gràcia",31,"Vila de Gràcia",45,21461
2016,6,"Gràcia",31,"Vila de Gràcia",46,17686
2016,6,"Gràcia",31,"Vila de Gràcia",47,15242
2016,6,"Gràcia",31,"Vila de Gràcia",48,18411
2016,6,"Gràcia",31,"Vila de Gràcia",49,19200
2016,6,"Gràcia",31,"Vila de Gràcia",50,16474
2016,6,"Gràcia",31,"Vila de Gràcia",51,18142
2016,6,"Gràcia",31,"Vila de Gràcia",52,18391
2016,6,"Gràcia",31,"Vila de Gràcia",53,20103
2016,6,"Gràcia",31,"Vila de Gràcia",54,17803
2016,6,"Gràcia",31,"Vila de Gràcia",55,19850
2016,6,"Gràcia",31,"Vila de Gràcia",56,17333
2016,6,"Gràcia",31,"Vila de Gràcia",57,17723
2016,6,"Gràcia",31,"Vila de Gràcia",58,19611
2016,6,"Gràcia",31,"Vila de Gràcia",59,19576
2016,6,"Gràcia",31,"Vila de Gràcia",60,17634
2016,6,"Gràcia",31,"Vila de Gràcia",61,19070
2016,6,"Gràcia",31,"Vila de Gràcia",62,17614
2016,6,"Gràcia",31,"Vila de Gràcia",63,17661
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",64,23498
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",65,22223
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",66,20802
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",67,20640
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",68,23046
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",69,22141
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",70,19696
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",71,21006
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",72,23170
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",73,19922
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",74,20203
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",75,23919
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",76,21465
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",77,18660
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",78,17966
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",79,20317
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",80,19816
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",81,20614
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",82,22007
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",83,22287
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",84,20368
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",85,22504
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",86,25368
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",87,25470
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",88,21107
2016,7,"Horta-Guinardó",33,"el Baix Guinardó",1,21199
2016,7,"Horta-Guinardó",33,"el Baix Guinardó",2,17520
2016,7,"Horta-Guinardó",33,"el Baix Guinardó",3,18958
2016,7,"Horta-Guinardó",33,"el Baix Guinardó",4,17497
2016,7,"Horta-Guinardó",33,"el Baix Guinardó",5,18061
2016,7,"Horta-Guinardó",33,"el Baix Guinardó",6,19965
2016,7,"Horta-Guinardó",33,"el Baix Guinardó",7,16533
2016,7,"Horta-Guinardó",33,"el Baix Guinardó",8,20025
2016,7,"Horta-Guinardó",33,"el Baix Guinardó",9,17094
2016,7,"Horta-Guinardó",33,"el Baix Guinardó",10,18575
2016,7,"Horta-Guinardó",33,"el Baix Guinardó",11,18880
2016,7,"Horta-Guinardó",33,"el Baix Guinardó",12,16992
2016,7,"Horta-Guinardó",33,"el Baix Guinardó",13,20225
2016,7,"Horta-Guinardó",33,"el Baix Guinardó",14,14855
2016,7,"Horta-Guinardó",33,"el Baix Guinardó",15,17050
2016,7,"Horta-Guinardó",33,"el Baix Guinardó",16,20913
2016,7,"Horta-Guinardó",33,"el Baix Guinardó",17,17841
2016,7,"Horta-Guinardó",33,"el Baix Guinardó",18,18742
2016,7,"Horta-Guinardó",33,"el Baix Guinardó",19,18617
2016,7,"Horta-Guinardó",34,"Can Baró",20,18249
2016,7,"Horta-Guinardó",34,"Can Baró",21,20326
2016,7,"Horta-Guinardó",34,"Can Baró",22,16980
2016,7,"Horta-Guinardó",34,"Can Baró",23,13398
2016,7,"Horta-Guinardó",34,"Can Baró",24,15275
2016,7,"Horta-Guinardó",34,"Can Baró",25,15815
2016,7,"Horta-Guinardó",34,"Can Baró",26,17761
2016,7,"Horta-Guinardó",35,"el Guinardó",27,16387
2016,7,"Horta-Guinardó",35,"el Guinardó",28,16355
2016,7,"Horta-Guinardó",35,"el Guinardó",29,19215
2016,7,"Horta-Guinardó",35,"el Guinardó",30,16230
2016,7,"Horta-Guinardó",35,"el Guinardó",31,15717
2016,7,"Horta-Guinardó",35,"el Guinardó",32,17029
2016,7,"Horta-Guinardó",35,"el Guinardó",33,18831
2016,7,"Horta-Guinardó",35,"el Guinardó",34,20094
2016,7,"Horta-Guinardó",35,"el Guinardó",35,20775
2016,7,"Horta-Guinardó",35,"el Guinardó",36,19801
2016,7,"Horta-Guinardó",35,"el Guinardó",37,18583
2016,7,"Horta-Guinardó",35,"el Guinardó",38,17076
2016,7,"Horta-Guinardó",35,"el Guinardó",39,18452
2016,7,"Horta-Guinardó",35,"el Guinardó",40,18692
2016,7,"Horta-Guinardó",35,"el Guinardó",41,16073
2016,7,"Horta-Guinardó",35,"el Guinardó",42,17603
2016,7,"Horta-Guinardó",35,"el Guinardó",43,17463
2016,7,"Horta-Guinardó",35,"el Guinardó",44,19781
2016,7,"Horta-Guinardó",35,"el Guinardó",45,17152
2016,7,"Horta-Guinardó",35,"el Guinardó",46,16309
2016,7,"Horta-Guinardó",35,"el Guinardó",47,17187
2016,7,"Horta-Guinardó",35,"el Guinardó",48,17985
2016,7,"Horta-Guinardó",35,"el Guinardó",49,19475
2016,7,"Horta-Guinardó",35,"el Guinardó",50,17072
2016,7,"Horta-Guinardó",35,"el Guinardó",51,17265
2016,7,"Horta-Guinardó",36,"la Font d'en Fargues",52,22784
2016,7,"Horta-Guinardó",36,"la Font d'en Fargues",53,19799
2016,7,"Horta-Guinardó",36,"la Font d'en Fargues",54,25474
2016,7,"Horta-Guinardó",36,"la Font d'en Fargues",55,28031
2016,7,"Horta-Guinardó",36,"la Font d'en Fargues",56,19305
2016,7,"Horta-Guinardó",36,"la Font d'en Fargues",57,20974
2016,7,"Horta-Guinardó",36,"la Font d'en Fargues",58,19479
2016,7,"Horta-Guinardó",37,"el Carmel",59,12941
2016,7,"Horta-Guinardó",37,"el Carmel",60,12185
2016,7,"Horta-Guinardó",37,"el Carmel",61,13585
2016,7,"Horta-Guinardó",37,"el Carmel",62,14260
2016,7,"Horta-Guinardó",37,"el Carmel",63,11540
2016,7,"Horta-Guinardó",37,"el Carmel",64,12646
2016,7,"Horta-Guinardó",37,"el Carmel",65,11339
2016,7,"Horta-Guinardó",37,"el Carmel",66,11310
2016,7,"Horta-Guinardó",37,"el Carmel",67,11315
2016,7,"Horta-Guinardó",37,"el Carmel",68,10780
2016,7,"Horta-Guinardó",37,"el Carmel",69,11697
2016,7,"Horta-Guinardó",37,"el Carmel",70,11873
2016,7,"Horta-Guinardó",37,"el Carmel",71,13951
2016,7,"Horta-Guinardó",37,"el Carmel",72,14119
2016,7,"Horta-Guinardó",37,"el Carmel",73,12748
2016,7,"Horta-Guinardó",37,"el Carmel",74,13092
2016,7,"Horta-Guinardó",37,"el Carmel",75,12422
2016,7,"Horta-Guinardó",37,"el Carmel",76,12129
2016,7,"Horta-Guinardó",37,"el Carmel",77,11348
2016,7,"Horta-Guinardó",37,"el Carmel",78,12579
2016,7,"Horta-Guinardó",37,"el Carmel",79,12951
2016,7,"Horta-Guinardó",37,"el Carmel",80,13440
2016,7,"Horta-Guinardó",38,"la Teixonera",81,14658
2016,7,"Horta-Guinardó",38,"la Teixonera",82,13455
2016,7,"Horta-Guinardó",38,"la Teixonera",83,13589
2016,7,"Horta-Guinardó",38,"la Teixonera",84,13850
2016,7,"Horta-Guinardó",38,"la Teixonera",85,14579
2016,7,"Horta-Guinardó",38,"la Teixonera",86,13902
2016,7,"Horta-Guinardó",38,"la Teixonera",87,14699
2016,7,"Horta-Guinardó",38,"la Teixonera",88,13601
2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",89,18806
2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",90,14781
2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",91,14984
2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",92,12124
2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",93,15414
2016,7,"Horta-Guinardó",40,"Montbau",94,16547
2016,7,"Horta-Guinardó",40,"Montbau",95,17170
2016,7,"Horta-Guinardó",40,"Montbau",96,14858
2016,7,"Horta-Guinardó",40,"Montbau",97,18425
2016,7,"Horta-Guinardó",41,"la Vall d'Hebron",98,23944
2016,7,"Horta-Guinardó",41,"la Vall d'Hebron",99,18883
2016,7,"Horta-Guinardó",41,"la Vall d'Hebron",100,17200
2016,7,"Horta-Guinardó",41,"la Vall d'Hebron",101,17518
2016,7,"Horta-Guinardó",42,"la Clota",102,16687
2016,7,"Horta-Guinardó",43,"Horta",103,15584
2016,7,"Horta-Guinardó",43,"Horta",104,13825
2016,7,"Horta-Guinardó",43,"Horta",105,18526
2016,7,"Horta-Guinardó",43,"Horta",106,18401
2016,7,"Horta-Guinardó",43,"Horta",107,19744
2016,7,"Horta-Guinardó",43,"Horta",108,17868
2016,7,"Horta-Guinardó",43,"Horta",109,14503
2016,7,"Horta-Guinardó",43,"Horta",110,18458
2016,7,"Horta-Guinardó",43,"Horta",111,21441
2016,7,"Horta-Guinardó",43,"Horta",112,17804
2016,7,"Horta-Guinardó",43,"Horta",113,16027
2016,7,"Horta-Guinardó",43,"Horta",114,19429
2016,7,"Horta-Guinardó",43,"Horta",115,21292
2016,7,"Horta-Guinardó",43,"Horta",116,16484
2016,7,"Horta-Guinardó",43,"Horta",117,15334
2016,7,"Horta-Guinardó",43,"Horta",118,17583
2016,7,"Horta-Guinardó",43,"Horta",119,15004
2016,7,"Horta-Guinardó",43,"Horta",120,16541
2016,7,"Horta-Guinardó",43,"Horta",121,14736
2016,7,"Horta-Guinardó",43,"Horta",122,16365
2016,7,"Horta-Guinardó",43,"Horta",123,17181
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",1,15820
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",2,18641
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",3,15899
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",4,15221
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",5,16571
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",6,17260
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",7,17497
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",8,17684
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",9,15021
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",10,17330
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",11,18781
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",12,16079
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",13,16740
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",14,14806
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",15,14109
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",16,14546
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",17,17988
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",18,15738
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",19,14464
2016,8,"Nou Barris",45,"Porta",20,16484
2016,8,"Nou Barris",45,"Porta",21,15192
2016,8,"Nou Barris",45,"Porta",22,16164
2016,8,"Nou Barris",45,"Porta",23,14269
2016,8,"Nou Barris",45,"Porta",24,15805
2016,8,"Nou Barris",45,"Porta",25,14167
2016,8,"Nou Barris",45,"Porta",26,16451
2016,8,"Nou Barris",45,"Porta",27,16923
2016,8,"Nou Barris",45,"Porta",28,13978
2016,8,"Nou Barris",45,"Porta",29,12989
2016,8,"Nou Barris",45,"Porta",30,12949
2016,8,"Nou Barris",45,"Porta",31,15254
2016,8,"Nou Barris",45,"Porta",32,15637
2016,8,"Nou Barris",45,"Porta",33,13559
2016,8,"Nou Barris",45,"Porta",34,12261
2016,8,"Nou Barris",45,"Porta",35,13250
2016,8,"Nou Barris",45,"Porta",36,11699
2016,8,"Nou Barris",45,"Porta",37,13803
2016,8,"Nou Barris",46,"el Turó de la Peira",38,13200
2016,8,"Nou Barris",46,"el Turó de la Peira",39,13655
2016,8,"Nou Barris",46,"el Turó de la Peira",40,10005
2016,8,"Nou Barris",46,"el Turó de la Peira",41,9067
2016,8,"Nou Barris",46,"el Turó de la Peira",42,16146
2016,8,"Nou Barris",46,"el Turó de la Peira",43,13093
2016,8,"Nou Barris",46,"el Turó de la Peira",44,11009
2016,8,"Nou Barris",46,"el Turó de la Peira",45,10556
2016,8,"Nou Barris",46,"el Turó de la Peira",46,12711
2016,8,"Nou Barris",46,"el Turó de la Peira",47,10411
2016,8,"Nou Barris",47,"Can Peguera",48,9405
2016,8,"Nou Barris",47,"Can Peguera",49,11663
2016,8,"Nou Barris",48,"la Guineueta",50,17752
2016,8,"Nou Barris",48,"la Guineueta",51,16740
2016,8,"Nou Barris",48,"la Guineueta",52,15123
2016,8,"Nou Barris",48,"la Guineueta",53,17151
2016,8,"Nou Barris",48,"la Guineueta",54,15964
2016,8,"Nou Barris",48,"la Guineueta",55,20329
2016,8,"Nou Barris",48,"la Guineueta",56,14379
2016,8,"Nou Barris",48,"la Guineueta",57,14445
2016,8,"Nou Barris",48,"la Guineueta",58,13308
2016,8,"Nou Barris",48,"la Guineueta",59,14192
2016,8,"Nou Barris",49,"Canyelles",60,16028
2016,8,"Nou Barris",49,"Canyelles",61,13334
2016,8,"Nou Barris",49,"Canyelles",62,15255
2016,8,"Nou Barris",49,"Canyelles",63,19103
2016,8,"Nou Barris",49,"Canyelles",64,12848
2016,8,"Nou Barris",50,"les Roquetes",65,9839
2016,8,"Nou Barris",50,"les Roquetes",66,9596
2016,8,"Nou Barris",50,"les Roquetes",67,12078
2016,8,"Nou Barris",50,"les Roquetes",68,10748
2016,8,"Nou Barris",50,"les Roquetes",69,10308
2016,8,"Nou Barris",50,"les Roquetes",70,10410
2016,8,"Nou Barris",50,"les Roquetes",71,11257
2016,8,"Nou Barris",50,"les Roquetes",72,12070
2016,8,"Nou Barris",50,"les Roquetes",73,9834
2016,8,"Nou Barris",50,"les Roquetes",74,10337
2016,8,"Nou Barris",51,"Verdun",75,12408
2016,8,"Nou Barris",51,"Verdun",76,13276
2016,8,"Nou Barris",51,"Verdun",77,9799
2016,8,"Nou Barris",51,"Verdun",78,11126
2016,8,"Nou Barris",51,"Verdun",79,10698
2016,8,"Nou Barris",51,"Verdun",80,11921
2016,8,"Nou Barris",51,"Verdun",81,10610
2016,8,"Nou Barris",51,"Verdun",82,12247
2016,8,"Nou Barris",52,"la Prosperitat",83,11987
2016,8,"Nou Barris",52,"la Prosperitat",84,12237
2016,8,"Nou Barris",52,"la Prosperitat",85,12072
2016,8,"Nou Barris",52,"la Prosperitat",86,12862
2016,8,"Nou Barris",52,"la Prosperitat",87,13018
2016,8,"Nou Barris",52,"la Prosperitat",88,12424
2016,8,"Nou Barris",52,"la Prosperitat",89,12696
2016,8,"Nou Barris",52,"la Prosperitat",90,13907
2016,8,"Nou Barris",52,"la Prosperitat",91,13187
2016,8,"Nou Barris",52,"la Prosperitat",92,13959
2016,8,"Nou Barris",52,"la Prosperitat",93,12266
2016,8,"Nou Barris",52,"la Prosperitat",94,13832
2016,8,"Nou Barris",52,"la Prosperitat",95,16344
2016,8,"Nou Barris",52,"la Prosperitat",96,13177
2016,8,"Nou Barris",52,"la Prosperitat",97,12485
2016,8,"Nou Barris",52,"la Prosperitat",98,11627
2016,8,"Nou Barris",52,"la Prosperitat",99,12687
2016,8,"Nou Barris",52,"la Prosperitat",100,12968
2016,8,"Nou Barris",52,"la Prosperitat",101,13452
2016,8,"Nou Barris",52,"la Prosperitat",102,11507
2016,8,"Nou Barris",53,"la Trinitat Nova",103,8928
2016,8,"Nou Barris",53,"la Trinitat Nova",104,9908
2016,8,"Nou Barris",53,"la Trinitat Nova",105,9892
2016,8,"Nou Barris",53,"la Trinitat Nova",106,9728
2016,8,"Nou Barris",53,"la Trinitat Nova",107,10241
2016,8,"Nou Barris",54,"Torre Baró",108,9070
2016,8,"Nou Barris",54,"Torre Baró",109,8358
2016,8,"Nou Barris",55,"Ciutat Meridiana",110,7413
2016,8,"Nou Barris",55,"Ciutat Meridiana",111,8531
2016,8,"Nou Barris",55,"Ciutat Meridiana",112,8506
2016,8,"Nou Barris",55,"Ciutat Meridiana",113,8673
2016,8,"Nou Barris",55,"Ciutat Meridiana",114,9425
2016,8,"Nou Barris",55,"Ciutat Meridiana",115,8980
2016,8,"Nou Barris",56,"Vallbona",116,9551
2016,8,"Nou Barris",48,"la Guineueta",215,16496
2016,9,"Sant Andreu",57,"la Trinitat Vella",1,7946
2016,9,"Sant Andreu",57,"la Trinitat Vella",2,9188
2016,9,"Sant Andreu",57,"la Trinitat Vella",3,9325
2016,9,"Sant Andreu",57,"la Trinitat Vella",4,10462
2016,9,"Sant Andreu",57,"la Trinitat Vella",5,14186
2016,9,"Sant Andreu",58,"Baró de Viver",6,9611
2016,9,"Sant Andreu",58,"Baró de Viver",7,9446
2016,9,"Sant Andreu",59,"el Bon Pastor",8,20234
2016,9,"Sant Andreu",59,"el Bon Pastor",9,14881
2016,9,"Sant Andreu",59,"el Bon Pastor",10,13025
2016,9,"Sant Andreu",59,"el Bon Pastor",11,10558
2016,9,"Sant Andreu",59,"el Bon Pastor",13,9547
2016,9,"Sant Andreu",59,"el Bon Pastor",14,10135
2016,9,"Sant Andreu",59,"el Bon Pastor",15,11467
2016,9,"Sant Andreu",60,"Sant Andreu",16,17388
2016,9,"Sant Andreu",60,"Sant Andreu",17,16799
2016,9,"Sant Andreu",60,"Sant Andreu",18,16175
2016,9,"Sant Andreu",60,"Sant Andreu",19,18259
2016,9,"Sant Andreu",60,"Sant Andreu",20,18422
2016,9,"Sant Andreu",60,"Sant Andreu",21,19579
2016,9,"Sant Andreu",60,"Sant Andreu",22,20336
2016,9,"Sant Andreu",60,"Sant Andreu",23,18792
2016,9,"Sant Andreu",60,"Sant Andreu",24,18173
2016,9,"Sant Andreu",60,"Sant Andreu",25,18175
2016,9,"Sant Andreu",60,"Sant Andreu",26,19427
2016,9,"Sant Andreu",60,"Sant Andreu",27,19044
2016,9,"Sant Andreu",60,"Sant Andreu",28,21545
2016,9,"Sant Andreu",60,"Sant Andreu",29,16863
2016,9,"Sant Andreu",60,"Sant Andreu",30,18778
2016,9,"Sant Andreu",60,"Sant Andreu",31,20032
2016,9,"Sant Andreu",60,"Sant Andreu",32,14029
2016,9,"Sant Andreu",60,"Sant Andreu",33,16616
